verite_slip,verite_guess,z_seed,rep,policy,n_questions,correct_diagnosis,concept_accuracy,confidence
0.2,0.55,27,11,cat_irt,30,False,0.5714285714285714,
0.2,0.55,27,12,kst_adaptatif,30,False,0.8571428571428571,0.13072001441659356
0.2,0.55,27,12,aleatoire,30,False,0.5714285714285714,0.24439223141903169
0.2,0.55,27,12,cat_irt,30,False,0.5714285714285714,
0.2,0.55,27,13,kst_adaptatif,30,False,0.8571428571428571,0.4714975665624729
0.2,0.55,27,13,aleatoire,30,False,0.8571428571428571,0.6711838604281197
0.2,0.55,27,13,cat_irt,30,False,0.42857142857142855,
0.2,0.55,27,14,kst_adaptatif,30,False,0.8571428571428571,0.2683623417191996
0.2,0.55,27,14,aleatoire,30,False,0.8571428571428571,0.5184617163482828
0.2,0.55,27,14,cat_irt,30,False,0.42857142857142855,
0.2,0.55,27,15,kst_adaptatif,30,False,0.5714285714285714,0.4029362918126835
0.2,0.55,27,15,aleatoire,30,False,0.5714285714285714,0.3034324041388584
0.2,0.55,27,15,cat_irt,30,False,0.42857142857142855,
0.2,0.55,27,16,kst_adaptatif,30,False,0.7142857142857143,0.2695772111601798
0.2,0.55,27,16,aleatoire,30,False,0.7142857142857143,0.14193187589098463
0.2,0.55,27,16,cat_irt,30,False,0.2857142857142857,
0.2,0.55,27,17,kst_adaptatif,30,False,0.7142857142857143,0.19347115786208072
0.2,0.55,27,17,aleatoire,30,False,0.7142857142857143,0.3370083699525588
0.2,0.55,27,17,cat_irt,30,False,0.42857142857142855,
0.2,0.55,27,18,kst_adaptatif,29,True,1.0,0.48298471233249
0.2,0.55,27,18,aleatoire,30,False,0.5714285714285714,0.20307035151095362
0.2,0.55,27,18,cat_irt,30,False,0.5714285714285714,
0.2,0.55,27,19,kst_adaptatif,21,False,0.8571428571428571,0.87207985189876
0.2,0.55,27,19,aleatoire,30,False,0.8571428571428571,0.30399269216878366
0.2,0.55,27,19,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,0,kst_adaptatif,18,False,0.8571428571428571,0.8595416899312425
0.2,0.55,28,0,aleatoire,30,False,0.8571428571428571,0.4395047733065557
0.2,0.55,28,0,cat_irt,30,False,0.2857142857142857,
0.2,0.55,28,1,kst_adaptatif,16,False,0.8571428571428571,0.8571662908262228
0.2,0.55,28,1,aleatoire,30,False,0.8571428571428571,0.7648587677393587
0.2,0.55,28,1,cat_irt,30,False,0.42857142857142855,
0.2,0.55,28,2,kst_adaptatif,29,True,1.0,0.26467582415066465
0.2,0.55,28,2,aleatoire,30,False,0.8571428571428571,0.2555426246725759
0.2,0.55,28,2,cat_irt,30,False,0.2857142857142857,
0.2,0.55,28,3,kst_adaptatif,13,True,1.0,0.8856822708908971
0.2,0.55,28,3,aleatoire,30,False,0.7142857142857143,0.3518650124508706
0.2,0.55,28,3,cat_irt,30,False,0.42857142857142855,
0.2,0.55,28,4,kst_adaptatif,29,False,0.7142857142857143,0.16249392166883295
0.2,0.55,28,4,aleatoire,30,False,0.7142857142857143,0.4450904750610936
0.2,0.55,28,4,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,5,kst_adaptatif,20,False,0.7142857142857143,0.8658019228282084
0.2,0.55,28,5,aleatoire,30,False,0.7142857142857143,0.32069930935177776
0.2,0.55,28,5,cat_irt,30,False,0.7142857142857143,
0.2,0.55,28,6,kst_adaptatif,24,False,0.7142857142857143,0.8624442943937621
0.2,0.55,28,6,aleatoire,30,False,0.7142857142857143,0.2815542658307817
0.2,0.55,28,6,cat_irt,30,False,0.7142857142857143,
0.2,0.55,28,7,kst_adaptatif,30,False,0.7142857142857143,0.20630480619704944
0.2,0.55,28,7,aleatoire,30,False,0.8571428571428571,0.6019291772888828
0.2,0.55,28,7,cat_irt,30,False,0.42857142857142855,
0.2,0.55,28,8,kst_adaptatif,28,False,0.8571428571428571,0.49977590308724107
0.2,0.55,28,8,aleatoire,30,False,0.8571428571428571,0.28832865747078096
0.2,0.55,28,8,cat_irt,30,False,0.2857142857142857,
0.2,0.55,28,9,kst_adaptatif,20,False,0.8571428571428571,0.8664543505471506
0.2,0.55,28,9,aleatoire,30,True,1.0,0.8051865474596319
0.2,0.55,28,9,cat_irt,30,False,0.2857142857142857,
0.2,0.55,28,10,kst_adaptatif,20,False,0.7142857142857143,0.8692940144245034
0.2,0.55,28,10,aleatoire,30,True,1.0,0.20646770763376984
0.2,0.55,28,10,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,11,kst_adaptatif,30,False,0.7142857142857143,0.47847653752549596
0.2,0.55,28,11,aleatoire,30,False,0.5714285714285714,0.415488940136912
0.2,0.55,28,11,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,12,kst_adaptatif,19,False,0.8571428571428571,0.8835556091335889
0.2,0.55,28,12,aleatoire,30,False,0.8571428571428571,0.3740450805442527
0.2,0.55,28,12,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,13,kst_adaptatif,27,False,0.7142857142857143,0.47778776709421034
0.2,0.55,28,13,aleatoire,30,False,0.5714285714285714,0.7020812442260328
0.2,0.55,28,13,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,14,kst_adaptatif,28,True,1.0,0.489925468255312
0.2,0.55,28,14,aleatoire,30,True,1.0,0.5974866496416045
0.2,0.55,28,14,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,15,kst_adaptatif,28,True,1.0,0.27608123268241413
0.2,0.55,28,15,aleatoire,30,False,0.42857142857142855,0.40633686059218843
0.2,0.55,28,15,cat_irt,30,False,0.7142857142857143,
0.2,0.55,28,16,kst_adaptatif,28,False,0.8571428571428571,0.15865703245279864
0.2,0.55,28,16,aleatoire,30,True,1.0,0.1550471932924857
0.2,0.55,28,16,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,17,kst_adaptatif,27,False,0.8571428571428571,0.46350012391499146
0.2,0.55,28,17,aleatoire,30,False,0.5714285714285714,0.4939328395702681
0.2,0.55,28,17,cat_irt,30,False,0.5714285714285714,
0.2,0.55,28,18,kst_adaptatif,30,False,0.8571428571428571,0.15586049058850582
0.2,0.55,28,18,aleatoire,30,False,0.5714285714285714,0.2733844608998982
0.2,0.55,28,18,cat_irt,30,False,0.42857142857142855,
0.2,0.55,28,19,kst_adaptatif,17,False,0.7142857142857143,0.8731222733715249
0.2,0.55,28,19,aleatoire,30,False,0.7142857142857143,0.31519553291710245
0.2,0.55,28,19,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,0,kst_adaptatif,28,False,0.7142857142857143,0.8116394316697921
0.2,0.55,29,0,aleatoire,30,False,0.7142857142857143,0.3121847626946747
0.2,0.55,29,0,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,1,kst_adaptatif,27,False,0.7142857142857143,0.49004200026223094
0.2,0.55,29,1,aleatoire,30,False,0.8571428571428571,0.2534134204774863
0.2,0.55,29,1,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,2,kst_adaptatif,29,False,0.8571428571428571,0.504386522511343
0.2,0.55,29,2,aleatoire,30,False,0.8571428571428571,0.4140989264113303
0.2,0.55,29,2,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,3,kst_adaptatif,19,False,0.7142857142857143,0.8522287228589197
0.2,0.55,29,3,aleatoire,30,False,0.8571428571428571,0.3379964904074508
0.2,0.55,29,3,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,4,kst_adaptatif,30,False,0.5714285714285714,0.44285538115533024
0.2,0.55,29,4,aleatoire,30,False,0.7142857142857143,0.3705410178962882
0.2,0.55,29,4,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,5,kst_adaptatif,30,False,0.8571428571428571,0.2539806531963036
0.2,0.55,29,5,aleatoire,26,False,0.8571428571428571,0.8734237187521661
0.2,0.55,29,5,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,6,kst_adaptatif,30,False,0.8571428571428571,0.2766873868922931
0.2,0.55,29,6,aleatoire,30,False,0.7142857142857143,0.28172728594894
0.2,0.55,29,6,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,7,kst_adaptatif,28,False,0.7142857142857143,0.8116394319269571
0.2,0.55,29,7,aleatoire,30,False,0.8571428571428571,0.40936571948702855
0.2,0.55,29,7,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,8,kst_adaptatif,30,False,0.7142857142857143,0.43806715097714377
0.2,0.55,29,8,aleatoire,30,False,0.5714285714285714,0.7010286475441244
0.2,0.55,29,8,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,9,kst_adaptatif,30,False,0.7142857142857143,0.150773528078975
0.2,0.55,29,9,aleatoire,30,False,0.5714285714285714,0.2289078147448153
0.2,0.55,29,9,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,10,kst_adaptatif,30,False,0.8571428571428571,0.8694631413639992
0.2,0.55,29,10,aleatoire,30,False,0.7142857142857143,0.3043058860790235
0.2,0.55,29,10,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,11,kst_adaptatif,27,False,0.7142857142857143,0.4816755726786889
0.2,0.55,29,11,aleatoire,30,True,1.0,0.355996099498154
0.2,0.55,29,11,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,12,kst_adaptatif,30,False,0.8571428571428571,0.4932068022576483
0.2,0.55,29,12,aleatoire,30,False,0.5714285714285714,0.26048771767347806
0.2,0.55,29,12,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,13,kst_adaptatif,14,False,0.42857142857142855,0.8506777458710083
0.2,0.55,29,13,aleatoire,30,False,0.42857142857142855,0.4490718225141478
0.2,0.55,29,13,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,14,kst_adaptatif,11,False,0.7142857142857143,0.8549705913788597
0.2,0.55,29,14,aleatoire,30,False,0.8571428571428571,0.3625995711118497
0.2,0.55,29,14,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,15,kst_adaptatif,30,False,0.8571428571428571,0.5038629509297193
0.2,0.55,29,15,aleatoire,30,False,0.8571428571428571,0.22602287760253367
0.2,0.55,29,15,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,16,kst_adaptatif,30,False,0.8571428571428571,0.4790776637830553
0.2,0.55,29,16,aleatoire,30,False,0.8571428571428571,0.4225511158919193
0.2,0.55,29,16,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,17,kst_adaptatif,30,False,0.7142857142857143,0.20585808142284875
0.2,0.55,29,17,aleatoire,30,False,0.7142857142857143,0.6038244197109423
0.2,0.55,29,17,cat_irt,30,False,0.7142857142857143,
0.2,0.55,29,18,kst_adaptatif,30,False,0.8571428571428571,0.2812999543695605
0.2,0.55,29,18,aleatoire,30,False,0.5714285714285714,0.6760576167417605
0.2,0.55,29,18,cat_irt,30,False,0.5714285714285714,
0.2,0.55,29,19,kst_adaptatif,30,False,0.8571428571428571,0.5194713795686703
0.2,0.55,29,19,aleatoire,30,False,0.7142857142857143,0.46183475824871595
0.2,0.55,29,19,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,0,kst_adaptatif,29,False,0.8571428571428571,0.5260389533389921
0.2,0.55,30,0,aleatoire,30,False,0.5714285714285714,0.40432245824773916
0.2,0.55,30,0,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,1,kst_adaptatif,30,False,0.7142857142857143,0.46137930247933673
0.2,0.55,30,1,aleatoire,30,False,0.5714285714285714,0.5689880447979471
0.2,0.55,30,1,cat_irt,30,False,0.7142857142857143,
0.2,0.55,30,2,kst_adaptatif,30,False,0.8571428571428571,0.1537752754661841
0.2,0.55,30,2,aleatoire,30,False,0.8571428571428571,0.6383440855241218
0.2,0.55,30,2,cat_irt,30,False,0.2857142857142857,
0.2,0.55,30,3,kst_adaptatif,29,True,1.0,0.2646757409650436
0.2,0.55,30,3,aleatoire,30,False,0.5714285714285714,0.33902965867738094
0.2,0.55,30,3,cat_irt,30,False,0.14285714285714285,
0.2,0.55,30,4,kst_adaptatif,19,False,0.2857142857142857,0.5191264657172169
0.2,0.55,30,4,aleatoire,30,False,0.7142857142857143,0.41469204544032406
0.2,0.55,30,4,cat_irt,30,False,0.42857142857142855,
0.2,0.55,30,5,kst_adaptatif,30,True,1.0,0.27653673026601416
0.2,0.55,30,5,aleatoire,30,False,0.8571428571428571,0.4215810614183877
0.2,0.55,30,5,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,6,kst_adaptatif,27,False,0.8571428571428571,0.27282799907738836
0.2,0.55,30,6,aleatoire,30,False,0.8571428571428571,0.2511594923731204
0.2,0.55,30,6,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,7,kst_adaptatif,30,False,0.5714285714285714,0.27166722587341646
0.2,0.55,30,7,aleatoire,30,False,0.5714285714285714,0.7221916295459616
0.2,0.55,30,7,cat_irt,30,False,0.42857142857142855,
0.2,0.55,30,8,kst_adaptatif,29,False,0.5714285714285714,0.4628658622587081
0.2,0.55,30,8,aleatoire,30,False,0.8571428571428571,0.5032859953026151
0.2,0.55,30,8,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,9,kst_adaptatif,30,False,0.7142857142857143,0.11230518521951185
0.2,0.55,30,9,aleatoire,30,False,0.7142857142857143,0.28253645756479334
0.2,0.55,30,9,cat_irt,30,False,0.2857142857142857,
0.2,0.55,30,10,kst_adaptatif,29,False,0.8571428571428571,0.15765949045233146
0.2,0.55,30,10,aleatoire,30,False,0.5714285714285714,0.2480113222746309
0.2,0.55,30,10,cat_irt,30,False,0.7142857142857143,
0.2,0.55,30,11,kst_adaptatif,29,False,0.8571428571428571,0.272297139066408
0.2,0.55,30,11,aleatoire,30,False,0.7142857142857143,0.703299564849522
0.2,0.55,30,11,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,12,kst_adaptatif,15,False,0.8571428571428571,0.8500925216293209
0.2,0.55,30,12,aleatoire,30,False,0.8571428571428571,0.426047473073721
0.2,0.55,30,12,cat_irt,30,False,0.14285714285714285,
0.2,0.55,30,13,kst_adaptatif,19,False,0.7142857142857143,0.8693254207871481
0.2,0.55,30,13,aleatoire,30,True,1.0,0.7759362191680377
0.2,0.55,30,13,cat_irt,30,False,0.14285714285714285,
0.2,0.55,30,14,kst_adaptatif,20,False,0.7142857142857143,0.8708785316454997
0.2,0.55,30,14,aleatoire,30,False,0.5714285714285714,0.5650234383697869
0.2,0.55,30,14,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,15,kst_adaptatif,30,False,0.42857142857142855,0.36945027399861663
0.2,0.55,30,15,aleatoire,30,False,0.5714285714285714,0.6335504452730263
0.2,0.55,30,15,cat_irt,30,False,0.42857142857142855,
0.2,0.55,30,16,kst_adaptatif,29,False,0.8571428571428571,0.284546824090133
0.2,0.55,30,16,aleatoire,30,True,1.0,0.44876750335958776
0.2,0.55,30,16,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,17,kst_adaptatif,30,False,0.8571428571428571,0.08787430795509811
0.2,0.55,30,17,aleatoire,30,False,0.8571428571428571,0.8081154109294048
0.2,0.55,30,17,cat_irt,30,False,0.14285714285714285,
0.2,0.55,30,18,kst_adaptatif,19,False,0.7142857142857143,0.8703766956794718
0.2,0.55,30,18,aleatoire,30,False,0.7142857142857143,0.41668531964691397
0.2,0.55,30,18,cat_irt,30,False,0.5714285714285714,
0.2,0.55,30,19,kst_adaptatif,30,False,0.7142857142857143,0.3567674166871796
0.2,0.55,30,19,aleatoire,30,True,1.0,0.4618311156742434
0.2,0.55,30,19,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,0,kst_adaptatif,24,False,0.8571428571428571,0.8611467262306375
0.2,0.55,31,0,aleatoire,30,False,0.7142857142857143,0.2750792171964549
0.2,0.55,31,0,cat_irt,30,False,0.7142857142857143,
0.2,0.55,31,1,kst_adaptatif,27,False,0.8571428571428571,0.497225508126088
0.2,0.55,31,1,aleatoire,30,False,0.7142857142857143,0.4324060643864118
0.2,0.55,31,1,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,2,kst_adaptatif,30,False,0.7142857142857143,0.270606427128626
0.2,0.55,31,2,aleatoire,30,False,0.8571428571428571,0.3923566332166622
0.2,0.55,31,2,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,3,kst_adaptatif,21,False,0.8571428571428571,0.5421649804873916
0.2,0.55,31,3,aleatoire,30,False,0.5714285714285714,0.7337394227326234
0.2,0.55,31,3,cat_irt,30,False,0.7142857142857143,
0.2,0.55,31,4,kst_adaptatif,19,False,0.7142857142857143,0.8798996488815898
0.2,0.55,31,4,aleatoire,30,True,1.0,0.7233966872235598
0.2,0.55,31,4,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,5,kst_adaptatif,30,False,0.8571428571428571,0.28131904045503947
0.2,0.55,31,5,aleatoire,30,False,0.7142857142857143,0.7048635677349652
0.2,0.55,31,5,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,6,kst_adaptatif,28,True,1.0,0.8592392637828722
0.2,0.55,31,6,aleatoire,30,True,1.0,0.7968086192678342
0.2,0.55,31,6,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,7,kst_adaptatif,30,False,0.8571428571428571,0.39984241568299433
0.2,0.55,31,7,aleatoire,30,False,0.5714285714285714,0.5705202690425701
0.2,0.55,31,7,cat_irt,30,False,0.42857142857142855,
0.2,0.55,31,8,kst_adaptatif,30,False,0.7142857142857143,0.5008407948153343
0.2,0.55,31,8,aleatoire,30,False,0.7142857142857143,0.4466318493630369
0.2,0.55,31,8,cat_irt,30,False,0.42857142857142855,
0.2,0.55,31,9,kst_adaptatif,26,True,1.0,0.8665994730205958
0.2,0.55,31,9,aleatoire,30,True,1.0,0.7779412796761248
0.2,0.55,31,9,cat_irt,30,False,0.42857142857142855,
0.2,0.55,31,10,kst_adaptatif,29,False,0.7142857142857143,0.36088034194418633
0.2,0.55,31,10,aleatoire,30,False,0.8571428571428571,0.806016102851226
0.2,0.55,31,10,cat_irt,30,False,0.7142857142857143,
0.2,0.55,31,11,kst_adaptatif,30,True,1.0,0.16228025295092385
0.2,0.55,31,11,aleatoire,30,False,0.8571428571428571,0.3034999919596253
0.2,0.55,31,11,cat_irt,30,False,0.42857142857142855,
0.2,0.55,31,12,kst_adaptatif,30,False,0.7142857142857143,0.244377984248782
0.2,0.55,31,12,aleatoire,30,False,0.8571428571428571,0.8607628435436591
0.2,0.55,31,12,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,13,kst_adaptatif,30,False,0.7142857142857143,0.28019675021981744
0.2,0.55,31,13,aleatoire,30,False,0.8571428571428571,0.6755615284818498
0.2,0.55,31,13,cat_irt,30,False,0.7142857142857143,
0.2,0.55,31,14,kst_adaptatif,30,True,1.0,0.48956877705688306
0.2,0.55,31,14,aleatoire,30,True,1.0,0.49681898803257063
0.2,0.55,31,14,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,15,kst_adaptatif,30,False,0.7142857142857143,0.5065159352722327
0.2,0.55,31,15,aleatoire,30,False,0.7142857142857143,0.3180772115939515
0.2,0.55,31,15,cat_irt,30,False,0.42857142857142855,
0.2,0.55,31,16,kst_adaptatif,30,False,0.8571428571428571,0.3636968511635401
0.2,0.55,31,16,aleatoire,30,False,0.8571428571428571,0.34773201271059323
0.2,0.55,31,16,cat_irt,30,False,0.7142857142857143,
0.2,0.55,31,17,kst_adaptatif,30,True,1.0,0.2630988411468188
0.2,0.55,31,17,aleatoire,30,False,0.7142857142857143,0.6867528652657097
0.2,0.55,31,17,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,18,kst_adaptatif,29,True,1.0,0.2877575920565897
0.2,0.55,31,18,aleatoire,30,False,0.8571428571428571,0.5362517221000452
0.2,0.55,31,18,cat_irt,30,False,0.5714285714285714,
0.2,0.55,31,19,kst_adaptatif,30,False,0.7142857142857143,0.3659177370704883
0.2,0.55,31,19,aleatoire,30,False,0.8571428571428571,0.2740271311208806
0.2,0.55,31,19,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,0,kst_adaptatif,20,False,0.7142857142857143,0.866346750216905
0.2,0.55,32,0,aleatoire,30,False,0.7142857142857143,0.6870583789513562
0.2,0.55,32,0,cat_irt,30,False,0.42857142857142855,
0.2,0.55,32,1,kst_adaptatif,30,False,0.7142857142857143,0.21525540674374577
0.2,0.55,32,1,aleatoire,30,False,0.8571428571428571,0.5055474987004764
0.2,0.55,32,1,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,2,kst_adaptatif,13,False,0.7142857142857143,0.8791975920188424
0.2,0.55,32,2,aleatoire,30,False,0.42857142857142855,0.4387073181225123
0.2,0.55,32,2,cat_irt,30,False,0.5714285714285714,
0.2,0.55,32,3,kst_adaptatif,30,False,0.5714285714285714,0.19499458122483468
0.2,0.55,32,3,aleatoire,30,False,0.7142857142857143,0.49523235649673375
0.2,0.55,32,3,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,4,kst_adaptatif,30,True,1.0,0.25866114366208615
0.2,0.55,32,4,aleatoire,30,False,0.7142857142857143,0.290835692732432
0.2,0.55,32,4,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,5,kst_adaptatif,30,False,0.5714285714285714,0.46385179318321873
0.2,0.55,32,5,aleatoire,30,False,0.5714285714285714,0.6287143231380833
0.2,0.55,32,5,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,6,kst_adaptatif,19,False,0.7142857142857143,0.8533258355531634
0.2,0.55,32,6,aleatoire,30,False,0.7142857142857143,0.7058296846848156
0.2,0.55,32,6,cat_irt,30,False,0.5714285714285714,
0.2,0.55,32,7,kst_adaptatif,26,False,0.7142857142857143,0.4987720078348709
0.2,0.55,32,7,aleatoire,30,False,0.8571428571428571,0.6623300964318319
0.2,0.55,32,7,cat_irt,30,False,0.5714285714285714,
0.2,0.55,32,8,kst_adaptatif,28,False,0.7142857142857143,0.5043954520864424
0.2,0.55,32,8,aleatoire,30,False,0.5714285714285714,0.4132484745424277
0.2,0.55,32,8,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,9,kst_adaptatif,16,False,0.8571428571428571,0.887111570451882
0.2,0.55,32,9,aleatoire,30,True,1.0,0.5626249689244515
0.2,0.55,32,9,cat_irt,30,False,0.42857142857142855,
0.2,0.55,32,10,kst_adaptatif,30,False,0.8571428571428571,0.2880338035780611
0.2,0.55,32,10,aleatoire,30,False,0.7142857142857143,0.33704841611778447
0.2,0.55,32,10,cat_irt,30,False,0.5714285714285714,
0.2,0.55,32,11,kst_adaptatif,30,False,0.7142857142857143,0.26243114228020475
0.2,0.55,32,11,aleatoire,30,False,0.7142857142857143,0.4462604907423643
0.2,0.55,32,11,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,12,kst_adaptatif,23,True,1.0,0.8630617844603712
0.2,0.55,32,12,aleatoire,30,False,0.5714285714285714,0.16275948278167238
0.2,0.55,32,12,cat_irt,30,False,0.5714285714285714,
0.2,0.55,32,13,kst_adaptatif,30,False,0.42857142857142855,0.1642745126394096
0.2,0.55,32,13,aleatoire,30,False,0.7142857142857143,0.15729473787483686
0.2,0.55,32,13,cat_irt,30,False,0.5714285714285714,
0.2,0.55,32,14,kst_adaptatif,29,False,0.8571428571428571,0.27235615344731345
0.2,0.55,32,14,aleatoire,30,False,0.7142857142857143,0.6650297535674353
0.2,0.55,32,14,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,15,kst_adaptatif,29,False,0.7142857142857143,0.48226666074568886
0.2,0.55,32,15,aleatoire,30,False,0.8571428571428571,0.4112520867692874
0.2,0.55,32,15,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,16,kst_adaptatif,17,False,0.8571428571428571,0.8648657378245266
0.2,0.55,32,16,aleatoire,30,False,0.7142857142857143,0.6835643828359058
0.2,0.55,32,16,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,17,kst_adaptatif,30,False,0.5714285714285714,0.15023559750889287
0.2,0.55,32,17,aleatoire,30,False,0.42857142857142855,0.28061249793934057
0.2,0.55,32,17,cat_irt,30,False,0.42857142857142855,
0.2,0.55,32,18,kst_adaptatif,30,True,1.0,0.1484385366677552
0.2,0.55,32,18,aleatoire,30,False,0.8571428571428571,0.33147798622984775
0.2,0.55,32,18,cat_irt,30,False,0.7142857142857143,
0.2,0.55,32,19,kst_adaptatif,26,False,0.5714285714285714,0.5038352452190842
0.2,0.55,32,19,aleatoire,30,False,0.7142857142857143,0.1612721016716684
0.2,0.55,32,19,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,0,kst_adaptatif,17,False,0.8571428571428571,0.8977191934944272
0.2,0.55,33,0,aleatoire,30,False,0.5714285714285714,0.1557356428645779
0.2,0.55,33,0,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,1,kst_adaptatif,16,False,0.5714285714285714,0.9107941525237354
0.2,0.55,33,1,aleatoire,30,True,1.0,0.71560045872274
0.2,0.55,33,1,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,2,kst_adaptatif,30,False,0.7142857142857143,0.4172908922678164
0.2,0.55,33,2,aleatoire,25,True,1.0,0.8634047498038064
0.2,0.55,33,2,cat_irt,30,False,0.42857142857142855,
0.2,0.55,33,3,kst_adaptatif,30,False,0.8571428571428571,0.19667353279197447
0.2,0.55,33,3,aleatoire,30,False,0.7142857142857143,0.3953764381444822
0.2,0.55,33,3,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,4,kst_adaptatif,30,False,0.7142857142857143,0.15435772551882654
0.2,0.55,33,4,aleatoire,30,False,0.8571428571428571,0.5179185381800232
0.2,0.55,33,4,cat_irt,30,False,0.42857142857142855,
0.2,0.55,33,5,kst_adaptatif,24,False,0.8571428571428571,0.851704376840733
0.2,0.55,33,5,aleatoire,30,False,0.7142857142857143,0.46478393143863894
0.2,0.55,33,5,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,6,kst_adaptatif,30,False,0.5714285714285714,0.07153286891687717
0.2,0.55,33,6,aleatoire,30,False,0.8571428571428571,0.74994367917117
0.2,0.55,33,6,cat_irt,30,False,0.5714285714285714,
0.2,0.55,33,7,kst_adaptatif,30,False,0.42857142857142855,0.2710123808325191
0.2,0.55,33,7,aleatoire,30,False,0.7142857142857143,0.25136389408460064
0.2,0.55,33,7,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,8,kst_adaptatif,28,False,0.2857142857142857,0.48612786177654593
0.2,0.55,33,8,aleatoire,30,False,0.5714285714285714,0.3828060799618474
0.2,0.55,33,8,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,9,kst_adaptatif,30,False,0.5714285714285714,0.45982136625301434
0.2,0.55,33,9,aleatoire,30,False,0.8571428571428571,0.7671719527470976
0.2,0.55,33,9,cat_irt,30,False,0.42857142857142855,
0.2,0.55,33,10,kst_adaptatif,28,False,0.8571428571428571,0.3163929228327838
0.2,0.55,33,10,aleatoire,30,False,0.7142857142857143,0.3964209385406062
0.2,0.55,33,10,cat_irt,30,False,0.7142857142857143,
0.2,0.55,33,11,kst_adaptatif,30,False,0.2857142857142857,0.15119731651770954
0.2,0.55,33,11,aleatoire,30,False,0.7142857142857143,0.504383517370795
0.2,0.55,33,11,cat_irt,30,False,0.5714285714285714,
0.2,0.55,33,12,kst_adaptatif,24,False,0.7142857142857143,0.8624442943988786
0.2,0.55,33,12,aleatoire,30,False,0.8571428571428571,0.48229848673208636
0.2,0.55,33,12,cat_irt,30,False,0.5714285714285714,
0.2,0.55,33,13,kst_adaptatif,30,False,0.5714285714285714,0.2542619051642185
0.2,0.55,33,13,aleatoire,30,False,0.7142857142857143,0.5612916093341559
0.2,0.55,33,13,cat_irt,30,False,0.5714285714285714,
0.2,0.55,33,14,kst_adaptatif,18,False,0.8571428571428571,0.8950767161445672
